"Address","lon","lat","nr_5km","dist_1","area_voronoi","eventDate"
"307-309 Bexley Rd, BEXLEY NORTH NSW 2207",151.1147736,-33.939867,74,1009.09801406712,2102121.39955951,"2016-6-1"
"67 Shepherds Dr, CHERRYBROOK NSW 2126",151.044013,-33.7209745,18,2310.48190961384,9565884.53698462,"2016-6-1"
"33 Seignior St, JUNEE NSW 2663",147.582397,-34.8703048,3,377.254561569828,336378549.475142,"2016-6-1"
"449 Victoria St, WETHERILL PARK NSW 2164",150.8921992,-33.8448868,23,689.954934499827,4674282.97794366,"2016-6-1"
"1 Jacobs Dr, SUSSEX INLET NSW 2540",150.5840417,-35.158325,2,7620.95147039071,NA,"2016-6-1"
"1 Mulyan St, COWRA NSW 2794",148.6831351,-33.8282073,6,732.027776909867,164154481.078297,"2016-6-1"
"195 Cobra Street, DUBBO NSW 2830",148.6234937,-32.2571927,14,105.654296772718,114104643.770448,"2016-6-1"
"47-57 Princess Highway, ALBION PARK RAIL NSW 2527",150.7898135,-34.5535137,13,96.0846186456985,527371.287635326,"2016-6-1"
"61-63 Connells Point South, HURSTVILLE NSW 2221",151.1042187,-33.9780942,52,130.571005449554,2051123.99049294,"2016-6-1"
"205 Ferguson St, GLEN INNES NSW 2370",151.7288446,-29.7345431,6,977.597428844229,1115076526.46444,"2016-6-1"
"13-15 Pacific Highway, GATESHEAD NSW 2290",151.692402,-32.9874345,21,1034.87649635262,NA,"2016-6-1"
"12-14 Bolwarra Rd, PORT MACQUARIE NSW 2444",152.8868569,-31.4505533,9,2144.8209233247,39327166.8471422,"2016-6-1"
"68 Craigie Ave, KANWAL NSW 2259",151.4823953,-33.2630482,9,1885.60672043484,10341587.5258422,"2016-6-1"
"1131 Great Western Hwy, LITHGOW NSW 2790",150.1368521,-33.4799435,7,505.8636538715,6883697.74145995,"2016-6-1"
"95-97 Ramsay St, HABERFIELD NSW 2045",151.1401601,-33.8816658,64,565.001055339616,1278245.46418038,"2016-6-1"
"61 Railway Ave, BUNDANOON NSW 2578",150.3039796,-34.6553958,1,8692.86250924493,570171060.905626,"2016-6-1"
"924-928 Hume Highway, BASS HILL NSW 2197",150.9947713,-33.8978331,53,33.3046320569013,267623.687189817,"2016-6-1"
"172 Hector St, CHESTER HILL NSW 2162",151.0054332,-33.8889333,56,553.789918543218,1397080.23119652,"2016-6-1"
"472 Cabramatta Rd, MOUNT PRITCHARD NSW 2170",150.9123508,-33.8970376,52,62.5115677340401,1875111.47456342,"2016-6-1"
"560-562 Victoria Road, ERMINGTON NSW 2115",151.0547996,-33.8139726,38,1206.160582066,2875808.23485529,"2016-6-1"
"Tweed Valley Way, CHINDERAH NSW 2487",153.5213268,-28.2609554,4,3016.76434974487,48092092.9271057,"2016-6-1"
"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",151.0472677,-33.8354897,46,107.256122282053,1697043.79328853,"2016-6-1"
"147 Cary St, TORONTO NSW 2283",151.5927672,-33.0128966,8,113.42793417924,16264633.1457415,"2016-6-1"
"60-68 Clinton Street, GOULBURN NSW 2580",149.7140998,-34.7572564,17,52.6520891335814,149089.194627881,"2016-6-1"
"77 Maybe St, BOMBALA NSW 2632",149.2414277,-36.909299,2,493.736732278234,1308918232.47325,"2016-6-1"
"86 Johnston St, CASINO NSW 2470",153.0561953,-28.8596701,12,579.423897496299,2081381.72902483,"2016-6-1"
"345 Avoca St, RANDWICK NSW 2031",151.239829,-33.9253436,42,630.307845063175,NA,"2016-6-1"
"1 Warners Bay Rd, WARNERS BAY NSW 2282",151.6463889,-32.9817641,25,691.229990757337,NA,"2016-6-1"
"2 Ceduna Street, MOUNT AUSTIN NSW 2650",147.3577362,-35.1379836,21,792.278125131665,2190880.02972974,"2016-6-1"
"Lot 6 Star Court, CAMBRIDGE PARK NSW 2747",150.7182201,-33.7403997,18,1690.84332603514,8922699.40250364,"2016-6-1"
"317A Pacific Hwy, Highfields NSW 2289",151.7057541,-32.9565326,24,842.606436536917,2193418.40823832,"2016-6-1"
"167 Bettington St, Merriwa NSW 2329",150.3529199,-32.1394108,1,29558.5619863549,2756259846.69572,"2016-6-1"
"101 MacQueen St, ABERDEEN NSW 2336",150.890983,-32.1655489,2,324.826962817233,299049372.964482,"2016-6-1"
"777 New South Head Rd, ROSE BAY NSW 2029",151.2688535,-33.8702575,15,107.239451300691,2279352.04340744,"2016-6-1"
"16 Monkley Avenue, Salamander Bay NSW 2317",152.0776234,-32.7221749,2,3229.10180449242,NA,"2016-6-1"
"5 Riverside Drive, JUGIONG NSW 2726",148.3522674,-34.8209826,2,29520.8770701933,1670412446.06319,"2016-6-1"
"358 Hoxton Park Road, HOXTON PARK NSW 2171",150.881016,-33.928317,42,66.2958623875949,1242718.98032409,"2016-6-1"
"1 Silver City Highway, Tibooburra NSW 2880",142.0101315,-29.4362757,2,785.754214294562,29820967769.6344,"2016-6-1"
"124 Old Bar Rd, OLD BAR NSW 2430",152.5746613,-31.9666953,1,9333.94193837298,210712033.896825,"2016-6-1"
"8 Ogilvie St, DENMAN NSW 2328",150.6887533,-32.3897538,1,13020.215873562,1186364331.38748,"2016-6-1"
"30 Argyle Street, Camden NSW 2570",150.6984987,-34.0538728,9,803.164694016818,29863022.5615015,"2016-6-1"
"461 Ocean Drive, Laurieton NSW 2443",152.79778,-31.6437716,6,480.771608022155,9894419.43802834,"2016-6-1"
"1 Ebor St, EBOR NSW 2453",152.3531545,-30.3980174,1,34903.7019549982,4062140537.15033,"2016-6-1"
"516 Punchbowl Rd, LAKEMBA NSW 2195",151.073278,-33.9112209,60,498.821397136436,621761.402241945,"2016-6-1"
"1 Horace St, OBERON NSW 2787",149.8591893,-33.6984149,3,678.189564379499,371580517.790812,"2016-6-1"
"351-357 Stoney Creek, KINGSGROVE NSW 2208",151.0924768,-33.9513534,69,985.964751359543,2186044.58870992,"2016-6-1"
"9 Armidale Road, Coutts Crossing NSW 2460",152.8914749,-29.8282202,1,13677.6846567496,1022863905.05541,"2016-6-1"
"115 Sackville St, FAIRFIELD NSW 2165",150.9452203,-33.8727231,53,63.7718140381872,456400.659245491,"2016-6-1"
"165 Cowper Street, Hillston NSW 2675",145.537779,-33.4906009,1,56664.7207696176,12535580518.9357,"2016-6-1"
"1-3 Penrhyn Rd, BANKSMEADOW NSW 2019",151.2169409,-33.9644296,19,1373.3441826661,NA,"2016-6-1"
"16 Tait st, Smithfield NSW 2164",150.9436208,-33.8459354,50,628.340585083137,2264011.83207664,"2016-6-1"
"5351 Way, WHIPORIE NSW 2469",152.9900021,-29.2824403,1,26337.866924271,1639792037.10442,"2016-6-1"
"70 Court St, MANILLA NSW 2346",150.7245587,-30.7482178,3,1102.17122558631,187881954.286642,"2016-6-1"
"145 Arthur St, Wellington NSW 2820",148.9429882,-32.562399,3,1528.65222176047,544578844.228987,"2016-6-1"
"75 Camp St, GRENFELL NSW 2810",148.1630441,-33.8954665,5,197.767938242421,24482178.7006264,"2016-6-1"
"229 Bourke St, TOLLAND NSW 2650",147.3514537,-35.1429198,21,18.2347903942572,14571080.689489,"2016-6-1"
"99 Urana St, JINDERA NSW 2642",146.8889667,-35.9544913,1,11214.1545134234,374949346.072766,"2016-6-1"
"4 Davis Street, Currabubula NSW 2342",150.737884,-31.2607922,1,12638.317624447,628107060.636514,"2016-6-1"
"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",149.6910397,-34.7723165,15,83.9794291188702,412268199.443852,"2016-6-1"
"85 Main St, YOUNG NSW 2594",148.2953041,-34.3138282,6,453.642529073998,1760535.3560909,"2016-6-1"
"321 Gardeners Rd, ROSEBERY NSW 2018",151.2060166,-33.9229812,56,335.814858991931,1379631.14262441,"2016-6-1"
"179 Prince St, GRAFTON NSW 2460",152.937171,-29.6860298,15,613.086898877828,14660309.9708749,"2016-6-1"
"171 Manilla Rd, OXLEY VALE NSW 2340",150.8949991,-31.0576875,10,42.5269919964326,85876446.15794,"2016-6-1"
"3012 Sturt Highway, Alfredtown NSW 2650",147.5122299,-35.1609398,1,6879.79157484439,548046730.165256,"2016-6-1"
"New England Highway, ARMIDALE NSW 2350",151.6391224,-30.5043366,12,813.022576047125,441071341.494312,"2016-6-1"
"144 Parramatta Rd, GRANVILLE NSW 2142",151.011088,-33.830508,54,637.612881894208,1506340.44679123,"2016-6-1"
"450 Creek Ridge Road, GLOSSODIA NSW 2756",150.7946123,-33.5457372,4,1319.12359930882,55564476.7650971,"2016-6-1"
"13-15 Village Road, SARATOGA NSW 2251",151.3532147,-33.4753558,9,1717.61299198932,11652032.5148886,"2016-6-1"
"76 Hope Street, Warialda NSW 2402",150.5768208,-29.5410009,2,271.834340666859,1802616820.47298,"2016-6-1"
"208 Byron Street, Inverell NSW 2360",151.115441,-29.77059,9,93.8998744926953,545923.130151391,"2016-6-1"
"90 Victoria St, TEMORA NSW 2666",147.5352406,-34.4488177,5,372.166528112457,195997467.574738,"2016-6-1"
"4352 New England Hwy, GUYRA NSW 2365",151.6757298,-30.2060184,3,1291.86811783395,1602437887.71881,"2016-6-1"
"6-8 Queen Elizabeth Dr, ARMIDALE NSW 2350",151.6511207,-30.5035046,12,611.959649812868,32820016.9636833,"2016-6-1"
"4 Martin St, WILCANNIA NSW 2836",143.3760349,-31.5623703,2,461.298205084248,11211884179.7715,"2016-6-1"
"136 Pacific Highway, Coffs Harbour NSW 2450",153.118597,-30.2917912,10,174.013293914443,1023338.27721167,"2016-6-1"
"101 Evans Rd, Tuross Head NSW 2537",150.1381967,-36.060603,1,8487.24698368199,76932764.2291484,"2016-6-1"
"10 George St, MARULAN NSW 2579",150.001892,-34.7157869,5,464.416617039263,111323921.842362,"2016-6-1"
"1 Oxley Highway, Somerton NSW 2340",150.5546678,-30.9437999,1,11371.7385572926,740381968.623005,"2016-6-1"
"186 The Lakes Way, TUNCURRY NSW 2428",152.4932745,-32.1654432,6,1085.00370422025,102910320.834446,"2016-6-1"
"93 Princes Hwy, Bodalla NSW 2545",150.0504989,-36.0885671,2,605.116794149181,744627180.421989,"2016-6-1"
"3-5 Mayne Street, MURRURUNDI NSW 2338",150.8427037,-31.7658228,1,23906.1472227969,2204872824.78496,"2016-6-1"
"74 Princess Highway, ULLADULLA NSW 2539",150.4760062,-35.3507915,6,820.414645074351,12049296.3944399,"2016-6-1"
"2842 Nelson Bay Rd, SALT ASH NSW 2318",151.928255,-32.7865973,3,498.523672338098,NA,"2016-6-1"
"49 Caramba St, Glenreagh NSW 2450",152.9792228,-30.0501433,1,10113.5688399764,536016213.149282,"2016-6-1"
"1 Scullin St, TOWNSEND NSW 2463",153.2170883,-29.4645117,3,2288.49975778556,61199795.6606009,"2016-6-1"
"102 Wollombi Rd, CESSNOCK NSW 2325",151.3437169,-32.838247,11,129.607158584271,2536705.47466055,"2016-6-1"
"76 Narromine St, TRANGIE NSW 2823",147.9859013,-32.0325769,2,19979.5789103035,1843092300.69649,"2016-6-1"
"32 Fitzroy St, WARDELL NSW 2477",153.465668,-28.9503424,1,7237.33634751841,145453146.953071,"2016-6-1"
"18-20 Zara St, GOOLGOWI NSW 2652",145.7114587,-33.9804321,2,44674.2610633155,4793528344.0826,"2016-6-1"
"45 Foster St, LAKE CARGELLIGO NSW 2672",146.3719557,-33.2984264,3,198.047956726917,810562098.361937,"2016-6-1"
"1049 Armidale Rd, NEMINGHA NSW 2340",150.9906809,-31.1240263,6,278.592085709305,805255826.381067,"2016-6-1"
"1686 Forest Rd, ORANGE NSW 2800",149.1001489,-33.3035774,14,931.543592840327,166268304.113343,"2016-6-1"
"4613 Mitchell Hwy, LUCKNOW NSW 2800",149.1621032,-33.3466289,1,7488.31255984657,489145801.177976,"2016-6-1"
"81 Pacific Hwy, CHARLESTOWN NSW 2290",151.6955192,-32.9671135,25,93.0348787584571,1463881.6278373,"2016-6-1"
"98 March St, RICHMOND NSW 2753",150.7515394,-33.599351,7,3170.4811305261,19653150.9348559,"2016-6-1"
"1109 Argyle St, WILTON NSW 2571",150.6990269,-34.2405533,2,7223.3969250303,145958816.564455,"2016-6-1"
"31 Yenda Place, Yenda NSW 2680",146.1965241,-34.2503832,2,181.751973574483,256157942.219101,"2016-6-1"
"60 Princes Highway, Narooma NSW 2546",150.1262886,-36.2161138,3,355.899831861611,8617183.34912479,"2016-6-1"
"The Gullie Store 2356 Sturt Hwy, COLLINGULLIE NSW 2650",147.1281407,-35.0880018,1,15880.1578853081,1050511097.66352,"2016-6-1"
"45 Bant St, SOUTH BATHURST NSW 2795",149.5783047,-33.4310099,12,1225.46604416504,20827674.1955668,"2016-6-1"
"98 Tumut St, ADELONG NSW 2729",148.0629274,-35.3071772,2,821.97247219027,524878394.77037,"2016-6-1"
"406 Pacific Hwy, BELMONT NORTH NSW 2280",151.6623539,-33.0247783,12,282.840919794964,960001.856899261,"2016-6-1"
"423 Frome St, Moree NSW 2400",149.8463881,-29.4822351,6,1209.72386546481,934388708.037803,"2016-6-1"
"8611 Bruxner Hwy, TABULAM NSW 2469",152.5678204,-28.8873831,1,8771.37703698652,1058947116.11859,"2016-6-1"
"210 High St, WAUCHOPE NSW 2446",152.7193037,-31.4666689,7,347.454034403305,9158482.17034537,"2016-6-1"
"595 Ocean Dr, NORTH HAVEN NSW 2443",152.8154951,-31.6404964,5,533.07934705985,34993858.2840257,"2016-6-1"
"90 Campbell St, Narooma NSW 2546",150.130235,-36.2163602,3,355.899831861611,3833014.29961532,"2016-6-1"
"Mitchell Highway, NEVERTIRE NSW 2831",146.0217648,-29.8727478,1,24467.9400119682,18918701003.0601,"2016-6-1"
"2 Southqueen Pl, KARABAR NSW 2620",149.2327381,-35.3713989,9,1813.56678192314,328294261.413093,"2016-6-1"
"Young Roadhouse 4623 Olympic Hwy, YOUNG NSW 2594",148.2824729,-34.3375578,6,42.9394182843413,491994378.680856,"2016-6-1"
"6518 Mid Western Hwy, Lyndhurst NSW 2797",149.039147,-33.6715863,2,3807.18773989551,600641550.748534,"2016-6-1"
"803 Gresford Rd, VACY NSW 2421",151.5763712,-32.5410007,1,8022.89587937663,229914740.079086,"2016-6-1"
"211 Great Western Hwy, BLACKHEATH NSW 2785",150.285362,-33.6375328,3,420.635771450772,30115707.8972349,"2016-6-1"
"115 Main St, MITTAGONG NSW 2575",150.4451201,-34.4504033,8,464.326170251125,1323140.05199838,"2016-6-1"
"2 Geebung St, POLO FLAT NSW 2630",149.1483674,-36.2246027,9,1193.36203717319,1924294410.37676,"2016-6-1"
"123-125 Caswell Street, Peak Hill NSW 2869",148.1925458,-32.7269031,2,107.247130203414,701934130.424219,"2016-6-1"
"611-615  Mimosa Street (Corner Forest Road), Bexley NSW 2207",151.1155559,-33.9525339,69,601.434225754422,1559641.15155403,"2016-6-1"
"307-311 Barrenjoey Road  (Corner Seaview Avenue), Newport NSW 2106",151.3181679,-33.6564017,8,207.838313527059,10721444.5403602,"2016-6-1"
"795 Luxford Road  (Corner Buckwell Drive), Hassall Grove NSW 2761",150.8366605,-33.7353279,14,979.435119378,3798344.25291324,"2016-6-1"
"132  Maitland Road, Mayfield NSW 2304",151.7419818,-32.9017846,31,242.329905069552,944492.727319121,"2016-6-1"
"393 Hillsborough Road  (Corner Macquarie Road), Warners Bay NSW 2282",151.6543842,-32.9659076,26,1119.60036387689,NA,"2016-6-1"
"82 Cowabbie St, COOLAMON NSW 2701",147.2002729,-34.8174338,2,92.0469406452545,236392545.292823,"2016-6-1"
"928 Hume Hwy, BASS HILL NSW 2197",150.994432,-33.8979336,53,33.3046320569013,663181.330943108,"2016-6-1"
"326 The Entrance Rd, LONG JETTY NSW 2261",151.4848012,-33.3589898,9,230.688177094579,410731.936095834,"2016-6-1"
"23-25 Cardigan St, Tullamore NSW 2874",147.5645242,-32.6329298,1,31028.1344311207,2205708293.4793,"2016-6-1"
"Northgate Ctr  224 Princess Hway, Fairy Meadow NSW 2519",150.891736,-34.4034237,26,1048.29793874156,2935011.68544245,"2016-6-1"
"21 Railway Pde, HENTY NSW 2658",147.0363265,-35.5181951,3,91.7215150071678,644579826.540827,"2016-6-1"
"51 Albury Street, HOLBROOK NSW 2644",147.3082755,-35.7306727,3,1294.48078783208,730272492.563707,"2016-6-1"
"42-50 Sydney St, MUSWELLBROOK NSW 2333",150.8867393,-32.2686268,9,146.002972233192,100777874.620233,"2016-6-1"
"11191 Princes Hwy, Cullendulla NSW 2536",144.9229307,-37.789166,1,8097.36465686332,NA,"2016-6-1"
"69  Richmond Road, Blacktown NSW 2148",150.9024452,-33.7638661,37,524.220380512711,1305909.4271065,"2016-6-1"
"1 Cowper St, Stroud NSW 2425",151.9565045,-32.3908486,1,8408.21157466446,422836401.622977,"2016-6-1"
"73-81 Marrickville Road, Marrickville NSW 2204",151.1620938,-33.9131635,63,350.244542414951,1025641.68099764,"2016-6-1"
"6 Ilford Rd, Kandos NSW 2848",149.9704084,-32.8553154,2,477.082745236894,612940547.69994,"2016-6-1"
"16 Davies Rd, Kandos NSW 2848",149.9752918,-32.8540839,2,477.082745236894,920247906.75396,"2016-6-1"
"37  Elizabeth St (Cnr Victoria  St), Wetherill Park NSW 2164",150.8995603,-33.8458699,24,440.874874072619,4264437.75707047,"2016-6-1"
"57 Central Coast Hwy, WEST GOSFORD NSW 2250",151.3288174,-33.4268541,11,113.083091896118,828599.269045591,"2016-6-1"
"1 Park St, GLOUCESTER NSW 2422",151.9582503,-32.0055851,4,324.470729672005,3023866876.23801,"2016-6-1"
"71 Centre St, CASINO NSW 2470",153.0434108,-28.8762742,12,863.142640166348,428427230.043896,"2016-6-1"
"85 Beach St, HARRINGTON NSW 2427",152.6825027,-31.8716554,2,8355.68415362821,209730205.706583,"2016-6-1"
"56 Finch Street, Bingara NSW 2404",150.5690882,-29.8676496,2,521.005999519724,1557602478.57034,"2016-6-1"
"1542  Federal Highway Service Road, Sutton NSW 2620",149.2314356,-35.184608,2,8604.90350420041,479136691.296326,"2016-6-1"
"29 Lord St, PORT MACQUARIE NSW 2444",152.9170021,-31.4332543,9,1575.96506400413,52227642.8438976,"2016-6-1"
"15891 Barrier Highway, COBAR NSW 2835",145.8270441,-31.496806,4,735.879965329834,19393130638.5484,"2016-6-1"
"9999 Pacific Hwy, BULAHDELAH NSW 2423",152.19258,-32.4310784,3,2912.22544107423,302842623.837912,"2016-6-1"
"Bridge Street, TUMBARUMBA NSW 2653",148.0124657,-35.7774081,3,275.412875074866,2055446350.17647,"2016-6-1"
"73-79 New South Head Road, EDGECLIFF NSW 2027",151.2311326,-33.8769546,36,4.39088210687924,1208870.29810154,"2016-6-1"
"139 ? 145 maitland St., Muswellbrook NSW 2533",150.901486,-32.2820197,9,48.2700763824656,463619873.02766,"2016-6-1"
"271-273 Camden Valle, Narellan NSW 2567",150.7309568,-34.0418514,12,33.9278632136994,1562023.79267958,"2016-6-1"
"23-25 Maitland Rd, Newcastle NSW 2300",151.7442909,-32.9027746,31,242.329905069552,545010.847080469,"2016-6-1"
"35-37 Williwa St, Portland NSW 2847",149.9800464,-33.3531737,2,10096.6107941861,574176505.990757,"2016-6-1"
"95-97 Ramsey Road, Haberfield NSW 2045",151.1401601,-33.8816658,64,565.001055339616,1278245.46418038,"2016-6-1"
"51 Egerton St, Silverwater NSW 2128",151.0478898,-33.8363055,46,107.256122282053,1015585.09350967,"2016-6-1"
"15 Murray Dwyer Court, Mayfield West NSW 2304",151.7268158,-32.8850782,30,697.321616605143,5484635.68285406,"2016-6-1"
"176 Warringah Rd, Beacon Hill NSW 2100",151.2602279,-33.7538143,27,511.626491026735,2749482.69479102,"2016-6-1"
"87-89 Parramatta Rd, Concord NSW 2137",151.099381,-33.8678601,49,207.74856487858,597777.242107749,"2016-6-1"
"84 Cowabbie Street, Coolamon NSW 2701",147.1997013,-34.816751,2,92.0469406452545,881511889.157479,"2016-6-1"
"179 Prince St, Grafton NSW 2460",152.937171,-29.6860298,15,613.086898877828,14660309.9708749,"2016-6-1"
"Pacific Hwy Cnr Gwyder Hwy, Grafton South NSW 2460",152.950318,-29.7160154,13,582.387520453184,98340053.3977184,"2016-6-1"
"11312 Hume Hwy, Holbrook NSW 2644",147.3202247,-35.7132691,3,929.955009100769,1075365879.30183,"2016-6-1"
"10 George Street, Marulan NSW 2579",150.001892,-34.7157869,5,464.416617039263,111323921.842362,"2016-6-1"
"41 Minmi Rd, Maryland NSW 2287",151.661895,-32.8896321,14,419.303044756266,22443979.1067915,"2016-6-1"
"4949 New England Highway, Mcdougalls Hill NSW 2330",151.1491801,-32.5453616,6,2879.40890660522,571824148.043316,"2016-6-1"
"11 Gateway Boulevard, Morisset NSW 2264",151.4711726,-33.1165627,7,592.099790227181,25488105.5471898,"2016-6-1"
"184 Byng St, Orange NSW 2800",149.105026,-33.2828552,15,183.072938049695,2405495.1963115,"2016-6-1"
"600 Liverpool Rd, Strathfield South NSW 2136",151.074597,-33.8881101,63,103.905794773671,1229370.0667287,"2016-6-1"
"126 Pacific Hwy, Swansea NSW 2281",151.6382615,-33.088127,3,3507.9317823586,33339117.9492599,"2016-6-1"
"1466 Kyogle Rd, Uki NSW 2484",153.334754,-28.4137375,2,353.622875879727,106606643.160842,"2016-6-1"
"16 Bosworth Road, Woolgoolga NSW 2456",153.1941562,-30.125553,4,522.488918266728,6327490.06278801,"2016-6-1"
"122 High St (Cnr West St), Greta NSW 2334",151.3874526,-32.6762511,4,893.542882099404,32659987.4625611,"2016-6-1"
"842-844 David Street, Albury NSW 2640",146.9252845,-36.0639842,13,966.522372171258,16566128.017805,"2016-6-1"
"99 Market Street, Balranald NSW 2715",143.5635145,-34.6394509,3,48.1637774222109,29835571.846242,"2016-6-1"
"2 Wellington Street, Baradine NSW 2396",149.068667,-30.9502807,1,40869.5710336692,4481174349.1651,"2016-6-1"
"111 Berowra Waters Rd, Berowra NSW 2081",151.1418791,-33.6153602,5,30.1759966894111,90557801.3648169,"2016-6-1"
"84 Patton Street, Broken Hill NSW 2880",141.4586146,-31.9813867,9,52.9735144437121,1959895657.96662,"2016-6-1"
"25 Bendemeer St, Bundarra NSW 2359",151.0759371,-30.1716905,1,27369.5562884257,2386905816.14818,"2016-6-1"
"70 76 Breeza Street, Carroll NSW 2340",150.4461306,-30.9859021,1,11371.7385572926,795889096.274109,"2016-6-1"
"113 Fullers Road, Chatswood NSW 2067",151.167046,-33.795991,34,1111.62744023779,3365335.29215038,"2016-6-1"
"36 Wilson St, Collarenebri NSW 2833",148.5763166,-29.5440452,1,59206.4818354434,4925009525.75638,"2016-6-1"
"33 Spring St, Crookwell NSW 2583",149.4707807,-34.4572487,2,1063.70807654969,850944231.227262,"2016-6-1"
"22 Carrington Street, Darlington Point NSW 2706",145.9999434,-34.5689025,2,2904.80401211967,774779419.753479,"2016-6-1"
"94-96 Church Street, Glen Innes NSW 2370",151.7362483,-29.7441645,6,135.00266093741,1064324068.71291,"2016-6-1"
"39  Alexandra  St, Grenfell NSW 2810",148.1568,-33.89323,5,169.389347223327,838366636.523114,"2016-6-1"
"7  Wyangan Avenue, Griffith NSW 2680",146.042149,-34.2795359,8,844.183494755967,311312068.209148,"2016-6-1"
