"Address","Address_geo","lon","lat"
"89 Ewing St, Murwillumbah NSW 2484","89 Ewing St, Murwillumbah NSW 2484 Australia",153.3952823,-28.3240043
"14319 Pacific Hwy, Nabiac NSW 2312","14319 Pacific Hwy, Nabiac NSW 2312 Australia",152.3844886,-32.0934312
"158-162 Gregory Street, South West Rocks NSW 2431","158-162 Gregory Street, South West Rocks NSW 2431 Australia",153.0412954,-30.8997236
"171 Manilla Road, Tamworth NSW 2340","171 Manilla Road, Tamworth NSW 2340 Australia",150.8947712,-31.0580171
"159  Rouse Street, Tenterfield NSW 2372","159  Rouse Street, Tenterfield NSW 2372 Australia",152.0188062,-29.0570385
"381 North Street, Wooli NSW 2462","381 North Street, Wooli NSW 2462 Australia",153.2571184,-29.8503585
"5 Forbes Street, Yeoval NSW 2868","5 Forbes Street, Yeoval NSW 2868 Australia",148.6478244,-32.753665
"65  Greenbah Road, Moree NSW 2400","65  Greenbah Road, Moree NSW 2400 Australia",149.8230252,-29.4614208
"52 Mitchell St., Eden NSW 2551","52 Mitchell St., Eden NSW 2551 Australia",149.8989719,-37.0652594
"130 Hamilton  Road, Fairfield NSW 2165","130 Hamilton  Road, Fairfield NSW 2165 Australia",150.9459033,-33.8726458
"62 Railway Parade, Fairfield NSW 2165","62 Railway Parade, Fairfield NSW 2165 Australia",150.9485307,-33.8806303
"656 Warringah Road, Forestville NSW 2087","656 Warringah Road, Forestville NSW 2087 Australia",151.2120231,-33.7596197
"18-20 Zara Street, Goolgowi NSW 2652","18-20 Zara Street, Goolgowi NSW 2652 Australia",145.7114587,-33.9804321
"62-68 Clinton Street, Goulburn NSW 2580","62-68 Clinton Street, Goulburn NSW 2580 Australia",149.7140998,-34.7572564
"100 Cambelltown Road, Minto NSW 2566","100 Cambelltown Road, Minto NSW 2566 Australia",150.8352155,-34.0238053
"637 Forest Road, Peakhurst East NSW 2210","637 Forest Road, Peakhurst East NSW 2210 Australia",151.0687546,-33.9583766
"5 Young  Rd, Cowra NSW 2794","5 Young  Rd, Cowra NSW 2794 Australia",148.6785369,-33.8358509
"2-24 Rawson Place, HAYMARKET NSW 2000","2-24 Rawson Place, HAYMARKET NSW 2000 Australia",151.2056351,-33.8811891
"2-24 Rawson Pl, HAYMARKET NSW 2000","2-24 Rawson Pl, HAYMARKET NSW 2000 Australia",151.2056351,-33.8811891
"50 Sydney Street, Muswellbrook NSW 2333","50 Sydney Street, Muswellbrook NSW 2333 Australia",150.8867393,-32.2686268
"42- 50 Sydney Street, Muswellbrook NSW 2333","42- 50 Sydney Street, Muswellbrook NSW 2333 Australia",150.8867393,-32.2686268
"464- 468 New England Highway, Nemingha NSW 2340","464- 468 New England Highway, Nemingha NSW 2340 Australia",150.982625,-31.1241039
"Cnr Katherine and Horse Park Road, Amaroo ACT 2914","Cnr Katherine and Horse Park Road, Amaroo ACT 2914 Australia",149.1387621,-35.169575
"928 Hume Highway, Bass Hill NSW 2197","928 Hume Highway, Bass Hill NSW 2197 Australia",150.994432,-33.8979336
"289 Canberra Avenue, Fyshwick ACT 2609","289 Canberra Avenue, Fyshwick ACT 2609 Australia",149.1698839,-35.3341192
"144 Maitland Road, Islington NSW 2296","144 Maitland Road, Islington NSW 2296 Australia",151.7480062,-32.9148051
"122 Princess Highway, Bodalla NSW 2545","122 Princess Highway, Bodalla NSW 2545 Australia",150.0521007,-36.0938633
"140 Pacific Hwy, Wyong NSW 2259","140 Pacific Hwy, Wyong NSW 2259 Australia",151.4255997,-33.2820936
"34 -38 Bellata Street, Gurley NSW 2398","34 -38 Bellata Street, Gurley NSW 2398 Australia",149.7988494,-29.7340255
"37 Urben St, Urbenville NSW 2475","37 Urben St, Urbenville NSW 2475 Australia",152.5479927,-28.4730941
"68 Bathurst Road, Orange NSW 2800","68 Bathurst Road, Orange NSW 2800 Australia",149.1094598,-33.2907387
"6 Cadonia Rd, Tuggerawong NSW 2259","6 Cadonia Rd, Tuggerawong NSW 2259 Australia",151.480322,-33.2799601
"1 Matland St, Wollar NSW 2850","1 Matland St, Wollar NSW 2850 Australia",149.9495591,-32.3623292
"77 Old Lake Entrance Rd, Oak Flats NSW 2529","77 Old Lake Entrance Rd, Oak Flats NSW 2529 Australia",NA,NA
"Cnr Camden Valley Way & Ash Road, Prestons NSW 2170","Cnr Camden Valley Way & Ash Road, Prestons NSW 2170 Australia",-80.4239596,33.3348719
"180 Stacey & Stanley Streets, Bankstown NSW 2200","180 Stacey & Stanley Streets, Bankstown NSW 2200 Australia",-84.7506246,33.9119585
"96 Queen & Broughton Streets, Campbelltown NSW 2560","96 Queen & Broughton Streets, Campbelltown NSW 2560 Australia",-94.1795412,33.1782734
"275 Canterbury Road & Mavis Street, Revesby NSW 2212","275 Canterbury Road & Mavis Street, Revesby NSW 2212 Australia",-81.9105425,41.4871241
"Cnr Adelaide & Glenelg Streets, Raymond Terrace NSW 2324","Cnr Adelaide & Glenelg Streets, Raymond Terrace NSW 2324 Australia",-96.9109279,33.1104136
"Cnr Pacific Highway & Jersey Street, Asquith NSW 2077","Cnr Pacific Highway & Jersey Street, Asquith NSW 2077 Australia",-117.1709678,32.7219608
"83 Lalor Road & Quakers Hill Parkway, Quakers Hill NSW 2763","83 Lalor Road & Quakers Hill Parkway, Quakers Hill NSW 2763 Australia",150.896754,-33.7275953
"Cnr Vardys & Turbo Roads, Marayong NSW 2148","Cnr Vardys & Turbo Roads, Marayong NSW 2148 Australia",-91.6650239,42.0247349
"Cnr Epping & Balaclava Road, Marsfield NSW 2122","Cnr Epping & Balaclava Road, Marsfield NSW 2122 Australia",-70.9815849,43.004226
"Cnr Manning River Dr & Glenthorne, Taree South NSW 2430","Cnr Manning River Dr & Glenthorne, Taree South NSW 2430 Australia",-89.0098008,43.3357361
"Old Pacific Highway, Cundletown NSW 2430","Old Pacific Highway, Cundletown NSW 2430 Australia",NA,NA
"Cnr Pacific Hwy & Halls Rd, Coffs Harbour NSW 2450","Cnr Pacific Hwy & Halls Rd, Coffs Harbour NSW 2450 Australia",-117.1709678,32.7219608
"3529 Greatwestern Hi, Yetholme NSW 2795","3529 Greatwestern Hi, Yetholme NSW 2795 Australia",NA,NA
"Cnr Broadarrow & Penshurst Rds, Narwee NSW 2209","Cnr Broadarrow & Penshurst Rds, Narwee NSW 2209 Australia",-82.1465458,37.3325797
"Corner Allison Crescent & Menai Road, Menai NSW 2234","Corner Allison Crescent & Menai Road, Menai NSW 2234 Australia",-90.0089911,30.0357806
"Cnr Allison Cres & Old Menai Road, Menai NSW 2234","Cnr Allison Cres & Old Menai Road, Menai NSW 2234 Australia",-90.0089911,30.0357806
"Corner Mamre Road & Wilson Street, St Marys NSW 2760","Corner Mamre Road & Wilson Street, St Marys NSW 2760 Australia",-120.6441546,38.3956909
"Corner Forrester Road & Christie Street, St Marys NSW 2760","Corner Forrester Road & Christie Street, St Marys NSW 2760 Australia",-75.1476624,40.1855854
"Corner Evans & 108 Rooty Hill Roads, Rooty Hill NSW 2766","Corner Evans & 108 Rooty Hill Roads, Rooty Hill NSW 2766 Australia",-97.3027848,37.7232893
"476 Rocky Point Road & Sandringham Street, Sans Souci NSW 2219","476 Rocky Point Road & Sandringham Street, Sans Souci NSW 2219 Australia",-83.865634,33.39058
"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142","Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142 Australia",-70.868436,42.561553
"Cnr Pacific Hwy & Bannockburn Rd, Pymble NSW 2073","Cnr Pacific Hwy & Bannockburn Rd, Pymble NSW 2073 Australia",-117.1709678,32.7219608
"Corner Pacific Highway & Boundary Street, Roseville NSW 2069","Corner Pacific Highway & Boundary Street, Roseville NSW 2069 Australia",-117.1709678,32.7219608
"Cnr Victoria Rd & Evans St, Rozelle NSW 2039","Cnr Victoria Rd & Evans St, Rozelle NSW 2039 Australia",-77.2487082,38.8097852
"Cnr Hassall & James Ruse Drive, Rosehill NSW 2142","Cnr Hassall & James Ruse Drive, Rosehill NSW 2142 Australia",-79.7631479,36.0692717
"Cnr Avenue & Cowles Roads, Mosman NSW 2088","Cnr Avenue & Cowles Roads, Mosman NSW 2088 Australia",-83.745878,41.676172
"Cnr Butler Rd & General Holmes Dve, Mascot NSW 2020","Cnr Butler Rd & General Holmes Dve, Mascot NSW 2020 Australia",-77.6306332,38.020211
"Cnr Eagle Vale Dve & Gould Rd, Eagle Vale NSW 2558","Cnr Eagle Vale Dve & Gould Rd, Eagle Vale NSW 2558 Australia",-94.5582204,36.1922864
"Cnr Woodcroft Dr & Richmond Road, Doonside NSW 2767","Cnr Woodcroft Dr & Richmond Road, Doonside NSW 2767 Australia",-88.0766562,41.8367349
"Cnr Captain Cook Dve & Cawarra Rd, Caringbah NSW 2229","Cnr Captain Cook Dve & Cawarra Rd, Caringbah NSW 2229 Australia",-155.1326394,19.4628206
"Cnr Campbelltown & Blaxland Roads, Campbelltown NSW 2560","Cnr Campbelltown & Blaxland Roads, Campbelltown NSW 2560 Australia",-75.2402504,38.4062142
"Cnr Wilbur & Kingsway Streets, Cronulla NSW 2230","Cnr Wilbur & Kingsway Streets, Cronulla NSW 2230 Australia",-83.9196305,42.4275659
"Cnr Castlereagh & Coreen Ave, Penrith NSW 2750","Cnr Castlereagh & Coreen Ave, Penrith NSW 2750 Australia",-95.4449355,29.6165071
"Cnr Victora Rd & Clyde St, Rydalmere NSW 2116","Cnr Victora Rd & Clyde St, Rydalmere NSW 2116 Australia",-98.0280142,26.1801831
"56 Windsor Road & Northmead Avenue, Northmead NSW 2152","56 Windsor Road & Northmead Avenue, Northmead NSW 2152 Australia",-71.2633409,42.3050203
"140 Edensor & Bibbys Roads, Bonnyrigg NSW 2177","140 Edensor & Bibbys Roads, Bonnyrigg NSW 2177 Australia",-0.2549327,51.4814742
"Lot 13 South Western Fwy (Hume Hwy), Pheasants Nest North NSW 2574","Lot 13 South Western Fwy , Pheasants Nest North NSW 2574 Australia",NA,NA
"Cnr Dredge & Stockton Avenue, Moorebank NSW 2170","Cnr Dredge & Stockton Avenue, Moorebank NSW 2170 Australia",-83.9258296,40.0043714
"Cnr The Kingsway & Port Hacking Road, Miranda NSW 2228","Cnr The Kingsway & Port Hacking Road, Miranda NSW 2228 Australia",-123.0179114,49.2327152
"1601 Pacific Hwy & Coonanbarra Rd, Wahroonga NSW 2076","1601 Pacific Hwy & Coonanbarra Rd, Wahroonga NSW 2076 Australia",-117.1709678,32.7219608
"477-483 Miller St & Palmer St, Cammeray NSW 2062","477-483 Miller St & Palmer St, Cammeray NSW 2062 Australia",-80.2733923,36.0861625
"Frenchmans Rd & Clovelly Rd, Randwick NSW 2031","Frenchmans Rd & Clovelly Rd, Randwick NSW 2031 Australia",-122.1643334,37.415394
"189 Epping Rd & Culloden Rd, Marsfield NSW 2122","189 Epping Rd & Culloden Rd, Marsfield NSW 2122 Australia",-70.9694691,42.9907058
"25 Oxford Street, Paddington NSW 2021","25 Oxford Street, Paddington NSW 2021 Australia",151.2201442,-33.8828565
"Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176","Corner Elizabeth & Cowpasture Roads, Edensor Park NSW 2176 Australia",-86.8381703,40.3922127
"81 Victoria Road & Macarthur Street, Parramatta NSW 2150","81 Victoria Road & Macarthur Street, Parramatta NSW 2150 Australia",-81.7310034,38.4028113
"4 Endeavour & Bennett Roads, St Clair NSW 2759","4 Endeavour & Bennett Roads, St Clair NSW 2759 Australia",-74.5370174,40.2573439
"65 Garfield Road West & Richmond Road, Marsden Park NSW 2765","65 Garfield Road West & Richmond Road, Marsden Park NSW 2765 Australia",-81.3478146,41.3174297
"246 Beecroft & Carlingford Roads, Epping NSW 2121","246 Beecroft & Carlingford Roads, Epping NSW 2121 Australia",-99.3718579,40.7190444
"Corner Crown & Darling Streets, West Wollongong NSW 2500","Corner Crown & Darling Streets, West Wollongong NSW 2500 Australia",-79.3796752,43.6429426
"1&3 Rodeo Rd (160 Camden Valley Way), Gregory Hills NSW 2557","1&3 Rodeo Rd , Gregory Hills NSW 2557 Australia",-85.6602058,30.1588129
"342 Georges River Road & Burwood Road, Croydon Park NSW 2133","342 Georges River Road & Burwood Road, Croydon Park NSW 2133 Australia",-113.5556273,37.1030548
"63 Oxford & Cumberland Streets, Ingleburn NSW 2565","63 Oxford & Cumberland Streets, Ingleburn NSW 2565 Australia",-73.0583276,41.5018038
"822 King Georges Road & Joffre St, South Hurstville NSW 2220","822 King Georges Road & Joffre St, South Hurstville NSW 2220 Australia",-74.3132365,40.5295661
"Corner Marion Street & 48 Surrey Avenue, Georges Hall NSW 2198","Corner Marion Street & 48 Surrey Avenue, Georges Hall NSW 2198 Australia",-74.9405257,40.0906785
"Cnr Pacific Hwy & Amy Close, Wyong NSW 2259","Cnr Pacific Hwy & Amy Close, Wyong NSW 2259 Australia",-117.1709678,32.7219608
"Cnr Brook & Sowerby Streets, Muswellbrook NSW 2333","Cnr Brook & Sowerby Streets, Muswellbrook NSW 2333 Australia",-57.9502726,48.9489967
"Cnr Pacific Hwy & Old M'Land, Hexham NSW 2322","Cnr Pacific Hwy & Old M'Land, Hexham NSW 2322 Australia",-117.1709678,32.7219608
"531 - 537 Glebe Road & Bryant Street, Adamstown NSW 2289","531 - 537 Glebe Road & Bryant Street, Adamstown NSW 2289 Australia",-72.4071483,42.9462108
"Cnr Fitzroy & Cobra Streets, Dubbo NSW 2830","Cnr Fitzroy & Cobra Streets, Dubbo NSW 2830 Australia",-70.915997,42.2516174
"Corner Pacific Highway & London Drive, Wadalba NSW 2259","Corner Pacific Highway & London Drive, Wadalba NSW 2259 Australia",-117.1709678,32.7219608
"Cnr Kennedy Dve & Ducat St, Tweed Heads NSW 2485","Cnr Kennedy Dve & Ducat St, Tweed Heads NSW 2485 Australia",-87.8775657,41.1346822
"Cnr Brooks St & New England Highway, Rutherford NSW 2320","Cnr Brooks St & New England Highway, Rutherford NSW 2320 Australia",-93.1439376,45.0165897
"5 Yarun Road, Tyagarah NSW 2481","5 Yarun Road, Tyagarah NSW 2481 Australia",NA,NA
"Cnr Water St & Werrington Rd, St Marys NSW 2760","Cnr Water St & Werrington Rd, St Marys NSW 2760 Australia",-74.0035191,40.7074496
"Cnr Priestly & Cavendish Sts, Mittagong NSW 2575","Cnr Priestly & Cavendish Sts, Mittagong NSW 2575 Australia",-117.2739423,33.1336025
"Cnr Pacific Highway & Tall Timbers Road, Lake Munmorah NSW 2259","Cnr Pacific Highway & Tall Timbers Road, Lake Munmorah NSW 2259 Australia",-117.1709678,32.7219608
"Cnr Zouch and Edward Streets, Young NSW 2594","Cnr Zouch and Edward Streets, Young NSW 2594 Australia",NA,NA
"Cnr Fox & Edwards Streets, Wagga Wagga NSW 2650","Cnr Fox & Edwards Streets, Wagga Wagga NSW 2650 Australia",-83.3086335,42.4171179
"3 Wilson St, Ardlethan NSW 2665","3 Wilson St, Ardlethan NSW 2665 Australia",NA,NA
"Cnr Ryan Avenue & Burn Lane, Singleton NSW 2330","Cnr Ryan Avenue & Burn Lane, Singleton NSW 2330 Australia",-75.0452653,40.0452667
"Cnr Galena & Mercury Sts, Broken Hill NSW 2880","Cnr Galena & Mercury Sts, Broken Hill NSW 2880 Australia",-117.7783158,33.7234934
"770 Pacific Highway & Marks Point Road, Marks Point NSW 2280","770 Pacific Highway & Marks Point Road, Marks Point NSW 2280 Australia",-117.1711378,32.7132655
"Cnr. Denison & Molong St, Condobolin NSW 2877","Cnr. Denison & Molong St, Condobolin NSW 2877 Australia",-77.5727734,42.8358973
"103 Mathias Street, ""Boggabri Road"", Gunnedah NSW 2380","103 Mathias Street, ""Boggabri Road"", Gunnedah NSW 2380 Australia",NA,NA
"Cnr. Polaris & Hoskins Streets, Temora NSW 2666","Cnr. Polaris & Hoskins Streets, Temora NSW 2666 Australia",-88.4032187,30.84307
"Cnr Warnoon & Palm Avenue, Leeton NSW 2705","Cnr Warnoon & Palm Avenue, Leeton NSW 2705 Australia",NA,NA
"Cnr Lovell & Thornhill Sts, Young NSW 2594","Cnr Lovell & Thornhill Sts, Young NSW 2594 Australia",-83.5732612,42.5319263
"Lot 1 Miles Franklin Drive, Talbingo NSW 2720","Lot 1 Miles Franklin Drive, Talbingo NSW 2720 Australia",NA,NA
"Cnr Jubilee Street & Ironbark Drive, Maclean NSW 2463","Cnr Jubilee Street & Ironbark Drive, Maclean NSW 2463 Australia",-72.7606806,41.669077
"Cnr Naval College Rd & Moona Creek Rd, Vincentia NSW 2540","Cnr Naval College Rd & Moona Creek Rd, Vincentia NSW 2540 Australia",-74.2734276,39.7400444
"Audley St & Caddell St, Narrandera NSW 2700","Audley St & Caddell St, Narrandera NSW 2700 Australia",-74.2717045,40.7419451
"Summer St & Sale St, Orange NSW 2800","Summer St & Sale St, Orange NSW 2800 Australia",-71.0601338,42.355195
"Mount St & Middle St, Gundagai NSW 2722","Mount St & Middle St, Gundagai NSW 2722 Australia",-122.1955508,46.1914006
"Cnr Gordan & Hollingsworth Sts, Port Macquarie NSW 2444","Cnr Gordan & Hollingsworth Sts, Port Macquarie NSW 2444 Australia",-69.8749602,44.3939869
"Avoca Dr & Bungoona St, Kincumber NSW 2251","Avoca Dr & Bungoona St, Kincumber NSW 2251 Australia",-82.7830244,28.1563804
"Dean & Hill Streets, Tocumwal NSW 2714","Dean & Hill Streets, Tocumwal NSW 2714 Australia",-84.3538225,36.3448015
"105 Bent Street, Grafton Fourway NSW 2460","105 Bent Street, Grafton Fourway NSW 2460 Australia",152.9397156,-29.7069364
"Cnr Pacific Hwy & Herber Street, Grafton South NSW 2461","Cnr Pacific Hwy & Herber Street, Grafton South NSW 2461 Australia",-117.1709678,32.7219608
"3174 New England Hig, Black Mountain NSW 2365","3174 New England Hig, Black Mountain NSW 2365 Australia",NA,NA
"Cnr Patrick & Watkins Streets, Merewether NSW 2291","Cnr Patrick & Watkins Streets, Merewether NSW 2291 Australia",-101.9476575,35.2798482
"Cnr High St & Stephen St, BOMBALA NSW 2632","Cnr High St & Stephen St, BOMBALA NSW 2632 Australia",-83.0165953,40.113419
"Cnr Pacific & Oxley Highways, Port Macquarie NSW 2444","Cnr Pacific & Oxley Highways, Port Macquarie NSW 2444 Australia",-122.4347818,47.1641515
"Cnr Fitzroy and Cobra Streets, South Dubbo NSW 2830","Cnr Fitzroy and Cobra Streets, South Dubbo NSW 2830 Australia",NA,NA
"Cnr Arthur & Maxwell Streets, Wellington NSW 2820","Cnr Arthur & Maxwell Streets, Wellington NSW 2820 Australia",-79.1508405,39.0659155
"171-173 Pacific Hwy, Broadwater NSW 2472","171-173 Pacific Hwy, Broadwater NSW 2472 Australia",153.4353174,-29.0099379
"Cnr Johnson & Dowling Streets, Forbes NSW 2871","Cnr Johnson & Dowling Streets, Forbes NSW 2871 Australia",-115.611972,32.7934513
"Main Rd & Summer Hayes Road, Wyee NSW 2259","Main Rd & Summer Hayes Road, Wyee NSW 2259 Australia",-79.1233127,42.5605383
"100 Dawson & Magellan Sts, Lismore NSW 2480","100 Dawson & Magellan Sts, Lismore NSW 2480 Australia",-84.3293009,31.7775858
"Northside Liberty 62 Bridge Street, North Lismore NSW 2480","Northside Liberty 62 Bridge Street, North Lismore NSW 2480 Australia",153.275354,-28.802992
"212-222 Andrews & Castlereagh Roads, Cranebrook NSW 2749","212-222 Andrews & Castlereagh Roads, Cranebrook NSW 2749 Australia",-79.6454248,33.4613621
"Cnr Church Street & Meade Street, GLEN INNES NSW 2370","Cnr Church Street & Meade Street, GLEN INNES NSW 2370 Australia",-84.2630901,33.7937343
"Cnr Adelaide St And Speedy Lock Lane, HEATHERBRAE NSW 2324","Cnr Adelaide St And Speedy Lock Lane, HEATHERBRAE NSW 2324 Australia",NA,NA
"Cnr Pennnant Street & Belford Place, Newcastle NSW 2285","Cnr Pennnant Street & Belford Place, Newcastle NSW 2285 Australia",-90.3677779,38.5516519
"770 Pacific Highway & Marks Point  Road, Marks Point NSW 2280","770 Pacific Highway & Marks Point  Road, Marks Point NSW 2280 Australia",-117.1711378,32.7132655
"20 Carrington Street, Goulburn NSW 2583","20 Carrington Street, Goulburn NSW 2583 Australia",NA,NA
"Cnr Fitzroy  & Cobra Streets, Dubbo NSW 2830","Cnr Fitzroy  & Cobra Streets, Dubbo NSW 2830 Australia",-70.915997,42.2516174
"CNR Pacific & Gwyder HWYs, South Grafton NSW 2460","CNR Pacific & Gwyder HWYs, South Grafton NSW 2460 Australia",-122.4347818,47.1641515
"4 Riverside Drive, Jugiong NSW 2726","4 Riverside Drive, Jugiong NSW 2726 Australia",148.3522674,-34.8209826
"24 Unumgar Street, Woodenbong NSW 2476","24 Unumgar Street, Woodenbong NSW 2476 Australia",152.6107958,-28.3884022
"18 Mirrool Street, Ardlethan NSW 2665","18 Mirrool Street, Ardlethan NSW 2665 Australia",146.8972776,-34.3568336
"142 Marsh St, ARMIDALE NSW 2350","142 Marsh St, ARMIDALE NSW 2350 Australia",151.6676611,-30.5168864
"1 Perry Street, MENINDEE NSW 2879","1 Perry Street, MENINDEE NSW 2879 Australia",142.4174358,-32.3918818
"Lot 51 Bourke Street, DUBBO NORTH NSW 2830","Lot 51 Bourke Street, DUBBO NORTH NSW 2830 Australia",148.6098381,-32.2386455
"1 Richmond St, LAWRENCE NSW 2460","1 Richmond St, LAWRENCE NSW 2460 Australia",153.1004759,-29.4994685
"81 Aberdare Rd, ABERDARE NSW 2325","81 Aberdare Rd, ABERDARE NSW 2325 Australia",151.3744109,-32.8437052
"Lot 451 Princes Hwy, East Lynne NSW 2536","Lot 451 Princes Hwy, East Lynne NSW 2536 Australia",150.2643906,-35.5709095
"2 Myers Street, WILCANNIA NSW 2880","2 Myers Street, WILCANNIA NSW 2880 Australia",143.3778829,-31.5585226
"102 Hooke St, Dungog NSW 2420","102 Hooke St, Dungog NSW 2420 Australia",151.7485137,-32.3981953
"1, Main Street, Young NSW 2594","1, Main Street, Young NSW 2594 Australia",148.296578,-34.3082429
"11 Lower Rankin St, FORBES NSW 2871","11 Lower Rankin St, FORBES NSW 2871 Australia",148.0108481,-33.3823185
"44 Main St, WILLAWARRIN NSW 2440","44 Main St, WILLAWARRIN NSW 2440 Australia",152.6271321,-30.9290716
"1 St Georges Road, St Georges Basin NSW 2540","1 St Georges Road, St Georges Basin NSW 2540 Australia",150.5906667,-35.0898484
"84-86 Marsden Street, Boorowa NSW 2586","84-86 Marsden Street, Boorowa NSW 2586 Australia",148.7151019,-34.4430245
"114-116 Church Street, MUDGEE NSW 2850","114-116 Church Street, MUDGEE NSW 2850 Australia",149.5876199,-32.5942803
"1504 kyogle Road, Uki NSW 2484","1504 kyogle Road, Uki NSW 2484 Australia",153.3311849,-28.4142107
"4 Wollombi St, Broke NSW 2330","4 Wollombi St, Broke NSW 2330 Australia",151.1036092,-32.7505764
