"Address","lat","lon","remoteness","dist_to_coast"
"302 Tamworth Rd, Manilla NSW 2346",-30.7569636,150.730032,2.76,2.210543
"20 Burwood Rd, Concord NSW 2137",-33.86754,151.1053364,0,0.1029563
"403 Canterbury Road, Campsie NSW 2194",-33.9161479,151.1087526,0,0.06403124
"842 David St, NORTH ALBURY NSW 2640",-36.0639842,146.9252845,0.67,2.073379
"70 Clifford Street, Goulburn NSW 2580",-34.7521016,149.7178366,0.59,0.9323089
"348 Blaxcell Street, Granville NSW 2142",-33.857166,151.0071292,0,0.1802776
"544 Pacific Hwy, Killara NSW 2071",-33.7697573,151.1598993,0,0.1208305
"959-961 Anzac Pde, Maroubra NSW 2035",-33.9499291,151.2407728,0,0.02
"23-27 Stockton St, Nelson Bay NSW 2315",-32.7226434,152.1436883,NA,0.04
"95 Ballantrae Drive, St Andrews NSW 2566",-34.0207225,150.833198,0,0.2545584
"144 Parramatta Rd Cnr Bold Street, Granville NSW 2142",-33.830508,151.011088,0,0.1843909
"1140-1140A Solitary Islands Way, Emerald Beach NSW 2456",-30.1302624,153.1939362,2.007301,0.01
"896A Woodville Rd, Villawood NSW 2163",-33.8838909,150.9760272,0,0.1920937
"33 Gale Street, Coramba NSW 2450",-30.2217502,153.0142137,2.35957,0.130384
"3 Railway Pde, Kogarah NSW 2217",-33.9624658,151.1326345,0,0.02
"6 Hume Hwy, Warwick Farm NSW 2171",-33.9143477,150.9307756,0,0.210238
"276 Miller Road, Villawood NSW 2144",-33.8876146,150.9920889,0,0.1746425
"184 Byng St, Orange NSW 2800",-33.2828552,149.105026,1.17,2.091244
"45 Fairfield St, Villawood NSW 2163",-33.8695645,150.980627,0,0.1923538
"89-91 Church St, Gloucester NSW 2422",-32.0084618,151.9576217,2.4108672,0.5629387
"2637 Irrigation Way, Leeton NSW 2705",-34.574208,146.4116767,2.55,3.589331
"562-572 Botany Rd, Alexandria NSW 2015",-33.9157746,151.200079,0,0.04123105
"36 -38 Lanecove Road, Ryde NSW 2112",-33.8075114,151.1086039,0,0.1581139
"405 Hume Highway, Yagoona NSW 2199",-33.9089155,151.0291505,0,0.1392839
"M4 Motorway Eastbound, Eastern Creek NSW 2766",-33.8016005,150.8859626,0.10600473,0.3088689
"44 Pacific Hwy (Cnr Kerr & Bangalow Sts), Ballina NSW 2478",-28.8589783,153.5626525,0.72,0.02828427
"102-104 Queen Elizabeth Drive, Coraki NSW 2471",-28.9831587,153.2838409,1.19,0.1708801
"2 Bunga Street, Bermagui NSW 2546",-36.427325,150.0759315,NA,0.01
"9 Melrose Rd, Albert NSW 2873",-32.357309,147.507701,7.6626463,3.940381
"144 Beaconsfield St, Milperra NSW 2214",-33.942129,150.9979187,0,0.1431782
"9 Albert Rd, Strathfield NSW 2135",-33.8706519,151.0924193,0,0.09999999
"49 Canterbury Rd, Bankstown NSW 2200",-33.9327814,151.0396169,0,0.1140175
"30 Yamba street, Yamba NSW 2464",-29.4372236,153.3619722,1.9720255,0
"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484",-28.3268979,153.4093121,0.22,0.17
"35 William Street, Bathurst NSW 2795",-33.4161438,149.5829172,0.78409034,1.614187
"662 Windsor Rd (cnr Meriville Rd), Kellyville NSW 2155",-33.699549,150.9279371,0.02431505,0.3471311
"88 Centre St (Cnr Richmond St), Casino NSW 2470",-28.8663631,153.0449706,0.9,0.4386342
"93 Park Avenue, Kotara NSW 2289",-32.9409043,151.7088273,0,0.03605551
"572-574 Hume Hwy, Casula NSW 2170",-33.9508807,150.9045131,0,0.2256103
"Cnr Hume Highway & Sheahan Drive, Gundagai NSW 2722",-34.8288721,149.0481264,2.113955,1.454166
"84-86 Maitland Road, Muswellbrook NSW 2333",-32.2779325,150.8980933,1.35,1.08706
"52 Cardiff Road, Elermore Vale NSW 2287",-32.9144894,151.6722791,0,0.07810249
"30-34 Banna Avenue, Griffith NSW 2860",-34.2904282,146.0595497,3.27,3.722486
"51 Egerton St, Silverwater NSW 2128",-33.8363055,151.0478898,0,0.1627882
"1 Dunn Road, Smeaton Grange NSW 2567",-34.0327499,150.7563412,0.12802814,0.3041381
"490 Cowpasture Road, Hoxton Park NSW 2171",-33.9156272,150.8548729,0.028991355,0.284605
"Olympic Hwy, Culcairn NSW 2660",-35.6820553,147.0345558,1.7486377,2.384387
"115 Fairford Rd, Padstow NSW 2211",-33.9434142,151.0341809,0,0.1081665
"61 Buckenbah Street, Geurie NSW 2818",-32.3977906,148.8290979,2.842551,2.696998
"59 The Crescent, Toongabbie NSW 2146",-33.796242,150.930009,0,0.2720294
"222 Tongarra Rd Cnr Calderwood St, Albion Park NSW 2527",-34.5713116,150.7645618,0.18540172,0.1044031
"65 Bexley Rd, Campsie NSW 2194",-33.9223709,151.1067478,0,0.05830952
"48 William Street, Urana NSW 2645",-35.3295783,146.2674895,4.684764,2.849035
"777 New South Head Rd, ROSE BAY NSW 2029",-33.8702575,151.2688535,0,0.02
"254a Richardson Street, Spring Farm NSW 2570",-34.0685207,150.7297086,0.0046721348,0.3080584
"20 Old Newell Hwy, Narrabri NSW 2390",-30.3476757,149.7626348,3.75,3.211043
"11 Yamba Road, Yamba NSW 2464",-29.4350472,153.3441321,1.9539398,0.02
"27 Vesper Street (Cnr Princes Hwy & Guy St), Batemans Bay NSW 2536",-35.7120695,150.1743626,1.67,0.02
"315 Auburn Street, Goulburn NSW 2580",-34.7493998,149.7233715,0.59,0.9300538
